nodenumber,    x-coordinate,    y-coordinate,      x-velocity,      y-velocity
      6929, 9.893255693E-01, 7.006734019E-02, 7.822307748E-02,-2.059536315E-03
      6930, 9.893383634E-01, 8.006534044E-02, 8.135808050E-02,-2.363169139E-03
      6931, 9.893511953E-01, 9.006646856E-02, 8.463870508E-02,-2.653562125E-03
      6932, 9.893333708E-01, 1.000800105E-01, 8.805656167E-02,-2.929627674E-03
      6933, 9.893049607E-01, 1.100674811E-01, 9.158645851E-02,-3.187919474E-03
      6934, 9.893171706E-01, 1.200465001E-01, 9.522326460E-02,-3.425806137E-03
      6935, 9.894470666E-01, 1.300290974E-01, 9.896247534E-02,-3.641622480E-03
      6936, 9.894589127E-01, 1.400106923E-01, 1.027834109E-01,-3.836106360E-03
      6937, 9.894082978E-01, 1.499918211E-01, 1.066723418E-01,-4.007616935E-03
      6938, 9.895392798E-01, 1.599850843E-01, 1.106267031E-01,-4.154749763E-03
      6939, 9.894556968E-01, 1.700260921E-01, 1.146380362E-01,-4.282451143E-03
      6940, 9.895213285E-01, 1.800407422E-01, 1.186653176E-01,-4.388365237E-03
      6941, 9.894805616E-01, 1.900297195E-01, 1.226902862E-01,-4.472478062E-03
      6942, 9.893817881E-01, 2.000510360E-01, 1.267195005E-01,-4.533639112E-03
      6943, 9.894749959E-01, 2.100332074E-01, 1.307104645E-01,-4.569448065E-03
      6944, 9.893903180E-01, 2.200324363E-01, 1.346685632E-01,-4.582939444E-03
      6945, 9.894048112E-01, 2.300067176E-01, 1.385623514E-01,-4.572196664E-03
      6946, 9.895140241E-01, 2.399821338E-01, 1.423900273E-01,-4.536961793E-03
      6947, 9.896693816E-01, 2.499760961E-01, 1.461468782E-01,-4.480425825E-03
      6948, 9.896139619E-01, 2.600006403E-01, 1.498247624E-01,-4.406563953E-03
      6949, 9.897052614E-01, 2.700098421E-01, 1.533923297E-01,-4.316604141E-03
      6950, 9.895743422E-01, 2.800695838E-01, 1.568665320E-01,-4.213649765E-03
      6951, 9.894850870E-01, 2.900825885E-01, 1.601982050E-01,-4.097562642E-03
      6952, 9.893869960E-01, 3.000739254E-01, 1.633897052E-01,-3.967395778E-03
      6953, 9.893265121E-01, 3.100494183E-01, 1.664362011E-01,-3.822687150E-03
      6954, 9.894222450E-01, 3.200218196E-01, 1.693358508E-01,-3.664390612E-03
      6955, 9.893258095E-01, 3.300467579E-01, 1.721049411E-01,-3.495496573E-03
      6956, 9.893187363E-01, 3.400595811E-01, 1.747134497E-01,-3.318076722E-03
      6957, 9.894223839E-01, 3.500459203E-01, 1.771551678E-01,-3.132974686E-03
      6958, 9.894025493E-01, 3.600408526E-01, 1.794423741E-01,-2.941451411E-03
      6959, 9.894560567E-01, 3.700759500E-01, 1.815748720E-01,-2.744272018E-03
      6960, 9.894141640E-01, 3.801228932E-01, 1.835479349E-01,-2.544116615E-03
      6961, 9.893424318E-01, 3.901412046E-01, 1.853516144E-01,-2.342448056E-03
      6962, 9.892974512E-01, 4.001595568E-01, 1.869916273E-01,-2.138299209E-03
      6963, 9.892726020E-01, 4.101370385E-01, 1.884635988E-01,-1.931978869E-03
      6964, 9.894058341E-01, 4.200584745E-01, 1.897661660E-01,-1.723536012E-03
      6965, 9.895211783E-01, 4.299881825E-01, 1.909153659E-01,-1.511908735E-03
      6966, 9.897389649E-01, 4.398983466E-01, 1.919062791E-01,-1.298527719E-03
      6967, 9.898691064E-01, 4.499663222E-01, 1.927568557E-01,-1.081095762E-03
      6968, 9.898405707E-01, 4.598944415E-01, 1.934431641E-01,-8.669488036E-04
      6969, 9.895107845E-01, 4.698858597E-01, 1.939871584E-01,-6.519052264E-04
      6970, 9.893285758E-01, 4.798572521E-01, 1.943742452E-01,-4.374440466E-04
      6971, 9.784399844E-01, 4.896353348E-01, 1.948520569E-01,-2.240087546E-04
      6972, 9.893447927E-01, 4.898339200E-01, 1.946046511E-01,-2.215100863E-04
      6973, 4.068844489E-01,-1.490332126E-01, 3.958583654E-02, 1.199457761E-02
      6974, 9.672430715E-01,-1.198247143E-01, 5.035740947E-02, 3.973523069E-03
      6975, 9.314144927E-01,-1.994648568E-01, 5.407353262E-02, 5.445736611E-03
      6976, 9.438904726E-01,-1.795007557E-01, 5.257345000E-02, 5.155534957E-03
      6977, 3.920443415E-01,-4.138093730E-01, 9.278887803E-02, 2.285537475E-03
      6978, 9.059443801E-01, 8.239969637E-02, 7.947153598E-02,-2.779935092E-03
      6979, 4.406053681E-01, 4.728243973E-01, 2.071753690E-01,-6.321345664E-04
      6980, 3.026780683E-01,-4.728000524E-01, 9.516906481E-02,-3.490724426E-05
      6981, 7.587658172E-01, 1.118196745E-01, 8.564710567E-02,-4.477858701E-03
      6982, 6.280380816E-01, 2.923079731E-01, 1.677910302E-01,-5.593305437E-03
      6983, 3.113511608E-01, 3.111458907E-01, 1.857867587E-01,-4.122627338E-03
      6984, 3.360496919E-01, 1.006534332E-01, 5.809288072E-02,-7.325622601E-03
      6985, 6.321480894E-01,-3.247118372E-01, 7.419996568E-02, 6.709268238E-03
      6986, 9.049205920E-01,-2.992375946E-01, 6.444955127E-02, 5.202608155E-03
      6987, 9.184394218E-01,-9.932754032E-02, 4.911044920E-02, 3.850151743E-03
      6988, 3.843610041E-01,-1.497830050E-01, 3.942320268E-02, 1.226718900E-02
      6989, 2.613951497E-02, 3.375292130E-01, 1.920824878E-01, 8.379173952E-03
      6990, 4.089058780E-01, 3.245334988E-02, 3.290848967E-02,-8.280060694E-04
      6991, 3.530103889E-01, 2.944198207E-01, 1.783617675E-01,-5.441996680E-03
      6992, 3.170448672E-01, 8.587059842E-02, 4.747331311E-02,-6.233206862E-03
      6993, 4.044306093E-01,-4.138445385E-01, 9.234764894E-02, 2.447271854E-03
      6994, 5.386953338E-02, 3.860351320E-01, 2.001994468E-01, 4.576017898E-03
      6995, 7.621945368E-02,-4.734129306E-01, 8.241769925E-02,-3.358780757E-03
      6996, 2.131275494E-01, 4.288063735E-01, 2.078855057E-01,-3.633247783E-06
      6997, 9.438788835E-01,-2.996163474E-01, 6.391968437E-02, 4.869704230E-03
      6998, 9.050385134E-01,-1.190899334E-01, 4.888630566E-02, 4.498361294E-03
      6999, 1.635891227E-01, 4.584001546E-01, 2.096533903E-01, 4.408087620E-04
      7000, 1.643342466E-01,-4.586685261E-01, 9.152951529E-02,-2.826052538E-03
      7001, 9.453005319E-01, 1.508012111E-01, 1.062662301E-01,-4.295912765E-03
      7002, 8.038313690E-02,-3.154197933E-01, 1.003305565E-01,-1.604930558E-02
      7003, 9.558394780E-01, 7.071033870E-02, 7.733631670E-02,-2.196617416E-03
      7004, 5.807896664E-01,-3.789837757E-01, 8.254837682E-02, 4.790283206E-03
      7005, 5.069441494E-01,-3.259954891E-01, 7.930682901E-02, 7.093320516E-03
      7006, 2.969582681E-01,-8.502069110E-04, 1.348324139E-02, 3.314521158E-03
      7007, 7.052590200E-01, 4.727386881E-01, 2.006015322E-01,-6.638904232E-04
      7008, 7.310886518E-01,-4.726398357E-01, 8.197210953E-02, 1.007395692E-03
      7009, 8.328759670E-01,-3.986288725E-01, 7.515748417E-02, 3.300660946E-03
      7010, 8.446149578E-01,-4.442500552E-01, 7.720579289E-02, 1.827372415E-03
      7011, 7.917824932E-01,-1.674608954E-01, 4.967093296E-02, 6.779354811E-03
      7012, 9.558139330E-01,-2.997059725E-01, 6.376581942E-02, 4.776907270E-03
      7013, 3.648503433E-01, 4.729039807E-01, 2.088211425E-01,-5.247714407E-04
      7014, 9.220204001E-01, 2.408291719E-01, 1.430758755E-01,-4.892661095E-03
      7015, 9.198640496E-01, 2.210900591E-01, 1.351440179E-01,-4.987110260E-03
      7016, 9.192841156E-01, 2.001488403E-01, 1.264652786E-01,-4.970434175E-03
      7017, 9.557115949E-01,-3.196357317E-01, 6.565036825E-02, 4.478369527E-03
      7018, 4.040958649E-01,-4.292989822E-01, 9.291764437E-02, 1.909272498E-03
      7019, 5.882310939E-01, 2.364674530E-01, 1.446047055E-01,-7.074484351E-03
      7020, 5.547862237E-01,-4.287562908E-01, 8.720286805E-02, 2.740522376E-03
      7021, 6.832695020E-01,-3.204140676E-01, 7.195663112E-02, 6.522368513E-03
      7022, 3.933912571E-01, 1.961148249E-01, 1.251030236E-01,-9.308624416E-03
      7023, 7.187695552E-01,-2.813521351E-01, 6.553188353E-02, 7.236973618E-03
      7024, 5.042894619E-01,-4.438662189E-01, 8.983082283E-02, 2.032673347E-03
      7025, 6.806661785E-01,-4.727343015E-01, 8.386007512E-02, 1.034900803E-03
      7026, 5.153130261E-01,-1.287327714E-01, 3.800023098E-02, 9.770691672E-03
      7027, 4.903888029E-01, 4.313477346E-01, 2.031950292E-01,-1.715384125E-03
      7028, 5.047714534E-01,-3.965053640E-01, 8.725151241E-02, 3.940888978E-03
      7029, 9.440624846E-01,-3.394271483E-01, 6.763877251E-02, 4.196285222E-03
      7030, 2.817802479E-01,-5.753166921E-02, 1.250080545E-02, 8.821746330E-03
      7031, 9.672894319E-01,-3.197282616E-01, 6.546827321E-02, 4.403001767E-03
      7032, 6.688341466E-01, 1.508039657E-01, 1.010824821E-01,-6.201474946E-03
      7033, 9.674285821E-01, 1.039827002E-02, 6.211603467E-02,-7.132794813E-05
      7034, 9.185985294E-01,-1.193248567E-01, 4.922322398E-02, 4.372781420E-03
      7035, 8.319015490E-01,-4.586089040E-01, 7.809634750E-02, 1.382386061E-03
      7036, 1.475473095E-01, 3.018578287E-01, 1.893808936E-01, 1.813657697E-03
      7037, 8.091916516E-01,-7.262623403E-02, 4.593640572E-02, 3.907586138E-03
      7038, 1.468093524E-01,-3.017514637E-01, 9.773612822E-02,-6.111601860E-03
      7039, 2.134499230E-01, 4.439649345E-01, 2.090484799E-01,-6.230308022E-07
      7040, 7.003524058E-02, 2.785529558E-01, 1.848997835E-01, 8.201129033E-03
      7041, 1.971832224E-01, 3.589581674E-01, 1.995033727E-01, 1.839804750E-04
      7042, 2.788776062E-01,-4.150435132E-01, 9.571292710E-02,-2.472228918E-04
      7043, 9.557711396E-01,-1.397055751E-01, 5.056764657E-02, 4.467711742E-03
      7044, 7.325516374E-01,-3.627302052E-01, 7.532965044E-02, 4.893938479E-03
      7045, 6.307017711E-01,-4.129011385E-01, 8.324857276E-02, 3.381540867E-03
      7046, 9.465829721E-01, 2.500800616E-01, 1.464934799E-01,-4.690308211E-03
      7047, 9.432351622E-02,-4.029152740E-01, 9.126212698E-02,-1.024390748E-02
      7048, 4.071999907E-02,-3.755189862E-01, 9.008775059E-02,-1.710214768E-02
      7049, 6.550944195E-01,-2.808104769E-01, 6.688571854E-02, 7.847960181E-03
      7050, 6.689004836E-01,-3.965412286E-01, 8.059853122E-02, 3.943756397E-03
      7051, 5.559932264E-01,-2.822094989E-01, 6.995156478E-02, 8.620711134E-03
      7052, 8.786830543E-01,-1.524110512E-02, 5.405628425E-02, 1.067726911E-03
      7053, 9.324342286E-01, 2.207083686E-01, 1.349705577E-01,-4.908258441E-03
      7054, 8.622157874E-01,-1.589214220E-01, 4.997275616E-02, 5.795177098E-03
      7055, 2.543737168E-02,-3.260695315E-01, 9.690970294E-02,-2.382781641E-02
      7056, 1.227045873E-01,-4.009026611E-01, 9.355745190E-02,-8.458041369E-03
      7057, 1.380538978E-01, 4.003193620E-01, 2.045309480E-01, 1.707933684E-03
      7058, 3.642629057E-01, 4.303076156E-01, 2.061250429E-01,-1.376812673E-03
      7059, 8.684251973E-01, 4.448158442E-01, 1.949993796E-01,-1.244715414E-03
      7060, 9.677190099E-01, 4.309044992E-01, 1.914955636E-01,-1.500077539E-03
      7061, 3.682494995E-01,-6.559892751E-04, 2.112140346E-02, 2.662581206E-03
      7062, 9.561218850E-01, 1.066038043E-02, 6.175653475E-02,-8.386415417E-05
      7063, 3.530805101E-01,-4.727090834E-01, 9.476798521E-02, 3.761811491E-04
      7064, 4.544032168E-01,-4.134534857E-01, 9.041925266E-02, 2.954219911E-03
      7065, 4.315535349E-01,-3.534599189E-01, 8.660130318E-02, 5.407464242E-03
      7066, 2.980338568E-01,-5.810587534E-02, 1.385347750E-02, 8.755238592E-03
      7067, 7.088769650E-01, 3.424974872E-01, 1.814510346E-01,-3.986841100E-03
      7068, 8.136383083E-01, 1.088621545E-01, 8.623268555E-02,-4.067819630E-03
      7069, 5.303707192E-01,-3.794725633E-01, 8.472406264E-02, 4.747685710E-03
      7070, 7.673374319E-01, 4.444236256E-01, 1.973265708E-01,-1.320283837E-03
      7071, 2.383445377E-01, 4.151899254E-01, 2.065290722E-01,-4.207290683E-04
      7072, 3.141149575E-01, 4.598703577E-01, 2.091460955E-01,-6.015454236E-04
      7073, 8.210539463E-01,-3.651337372E-01, 7.286551053E-02, 4.347602628E-03
      7074, 1.135281273E-01,-3.163090421E-01, 9.990578175E-02,-1.121818595E-02
      7075, 3.962446925E-01, 2.552548118E-01, 1.594800791E-01,-7.439277756E-03
      7076, 7.606257180E-01, 2.601304613E-01, 1.524568875E-01,-5.575811181E-03
      7077, 6.161578367E-01, 4.291752065E-01, 1.996692296E-01,-1.796258961E-03
      7078, 8.901118343E-01,-2.394316035E-01, 5.803391537E-02, 5.940672341E-03
      7079, 5.415650773E-01, 4.731041448E-01, 2.047136618E-01,-6.753106532E-04
      7080, 8.164724491E-01, 1.541944039E-01, 1.055235953E-01,-5.191977073E-03
      7081, 2.641508753E-01, 4.729435095E-01, 2.103060327E-01,-2.314627735E-04
      7082, 8.912764545E-01,-1.188041476E-01, 4.853390037E-02, 4.628678678E-03
      7083, 8.943164935E-01,-2.864652054E-03, 5.676811488E-02, 5.065314578E-04
      7084, 3.811022139E-01,-3.821025693E-01, 9.156521607E-02, 3.350366026E-03
      7085, 5.316822285E-01,-3.434236865E-01, 8.065540405E-02, 6.320037045E-03
      7086, 2.673438858E-02, 3.869789854E-01, 1.988999307E-01, 5.256616476E-03
      7087, 5.827762840E-01,-3.026920763E-01, 7.259599993E-02, 7.756310750E-03
      7088, 7.119861595E-01,-2.362110086E-01, 5.871787817E-02, 7.979741563E-03
      7089, 5.667301732E-01, 4.727410626E-01, 2.040606342E-01,-6.877707796E-04
      7090, 8.925620565E-01,-1.635107544E-02, 5.446712293E-02, 1.071966773E-03
      7091, 3.431367983E-01, 1.633061083E-01, 1.024844362E-01,-9.957705862E-03
      7092, 1.628726735E-01, 4.130350038E-01, 2.061918973E-01, 9.482113191E-04
      7093, 9.332247907E-01,-3.990256713E-01, 7.235377203E-02, 2.872582825E-03
      7094, 9.186713932E-01,-7.924361476E-02, 4.959056129E-02, 3.245845811E-03
      7095, 3.888886912E-01, 4.467222363E-01, 2.069383729E-01,-1.126344972E-03
      7096, 6.169090937E-01, 4.585673639E-01, 2.020835408E-01,-1.041131412E-03
      7097, 3.667259408E-01, 3.830071338E-01, 2.001524408E-01,-2.480793157E-03
      7098, 6.318175517E-01,-3.616520484E-01, 7.876425195E-02, 5.369584163E-03
      7099, 7.693926972E-01,-1.306056917E-01, 4.594329767E-02, 6.302692942E-03
      7100, 5.044747801E-01, 3.682976062E-01, 1.934424564E-01,-3.474635069E-03
      7101, 9.060012856E-01, 9.231624072E-02, 8.289536987E-02,-3.108985951E-03
      7102, 5.890979004E-01,-2.576671684E-01, 6.441095139E-02, 9.025547988E-03
      7103, 2.148496483E-01,-3.610102487E-01, 9.703411376E-02,-2.342606623E-03
      7104, 6.175581024E-01,-2.360524919E-01, 5.975895697E-02, 9.116930226E-03
      7105, 8.066446903E-01,-4.726595170E-01, 7.928301515E-02, 9.410281267E-04
      7106, 7.257145136E-01, 3.787556666E-01, 1.892871987E-01,-3.006411852E-03
      7107, 8.599208860E-01,-2.187982983E-01, 5.577813467E-02, 6.317399215E-03
      7108, 4.791746620E-01,-4.439409889E-01, 9.077157816E-02, 1.937941708E-03
      7109, 1.483670559E-01,-3.834913437E-01, 9.634962107E-02,-7.329059990E-03
      7110, 8.139174570E-01,-2.142308072E-01, 5.520745960E-02, 6.859363482E-03
      7111, 9.673230412E-01,-2.997822913E-01, 6.361905624E-02, 4.695070979E-03
      7112, 1.629465253E-01, 3.390632879E-01, 1.964371499E-01, 1.381832406E-03
      7113, 9.312868684E-01,-1.593992058E-01, 5.108561274E-02, 5.030793678E-03
      7114, 4.186375311E-01,-2.976521296E-01, 7.872983420E-02, 8.170647032E-03
      7115, 8.079358914E-01,-2.385388888E-01, 5.832420071E-02, 6.861255676E-03
      7116, 5.803886695E-01,-3.964684938E-01, 8.407834725E-02, 4.072534666E-03
      7117, 2.775064363E-01,-4.728084301E-01, 9.505777663E-02,-2.922324882E-04
      7118, 8.322467861E-01,-4.293284659E-01, 7.696339793E-02, 2.338433979E-03
      7119, 9.439647140E-01,-3.195571480E-01, 6.583917392E-02, 4.561419925E-03
      7120, 8.800127243E-01, 4.020829690E-01, 1.896363045E-01,-2.202415447E-03
      7121, 6.764232767E-01, 3.452496230E-01, 1.830266183E-01,-3.997248167E-03
      7122, 9.784173633E-01,-1.398631262E-01, 5.098645148E-02, 4.303008277E-03
      7123, 7.178438950E-01, 4.726324445E-01, 2.002902916E-01,-6.634669415E-04
      7124, 2.270775717E-01,-4.726121094E-01, 9.404481981E-02,-9.266825589E-04
      7125, 2.647476650E-01,-3.829364584E-01, 9.588668433E-02,-1.696345549E-04
      7126, 5.332607523E-01, 3.011221565E-01, 1.738166792E-01,-5.658446438E-03
      7127, 5.523169840E-01,-9.084767566E-03, 3.657396510E-02, 2.239468571E-03
      7128, 6.149310513E-01, 3.065177702E-01, 1.732005397E-01,-5.236277942E-03
      7129, 9.677095471E-01, 3.907107301E-01, 1.859066290E-01,-2.349446519E-03
      7130, 8.342552515E-01,-3.497356541E-01, 7.107103174E-02, 4.686523057E-03
      7131, 1.637261391E-01, 4.863691337E-01, 2.106199237E-01, 1.431284173E-04
      7132, 2.652160434E-01, 3.807260761E-01, 2.019977208E-01,-1.255518091E-03
      7133, 8.906901009E-01,-2.989025759E-01, 6.463611457E-02, 5.332331821E-03
      7134, 5.819815364E-01,-3.424935251E-01, 7.843749757E-02, 6.269915791E-03
      7135, 8.941643537E-01,-3.383144118E-01, 6.856946365E-02, 4.558308957E-03
      7136, 9.403315137E-01, 2.609011167E-01, 1.505882795E-01,-4.626966750E-03
      7137, 9.070657300E-01,-4.603097951E-01, 7.576747657E-02, 1.206891157E-03
      7138, 6.306518187E-01, 7.942199707E-03, 4.527999534E-02, 7.205730176E-04
      7139, 1.639922707E-01,-4.864511598E-01, 9.057136020E-02,-9.569976284E-04
      7140, 3.934832288E-02, 3.375132568E-01, 1.929387896E-01, 7.767537879E-03
      7141, 3.817171557E-02,-3.268244713E-01, 9.780158092E-02,-2.199509440E-02
      7142, 5.349258013E-01,-2.891415966E-01, 7.197283800E-02, 8.524214312E-03
      7143, 1.380907440E-01, 4.149780799E-01, 2.060327232E-01, 1.447994288E-03
      7144, 2.131481543E-01, 3.961685787E-01, 2.045457388E-01,-6.254246700E-05
      7145, 1.382439148E-01,-4.147775129E-01, 9.309051902E-02,-6.644220696E-03
      7146, 1.473093510E-01, 2.844291184E-01, 1.850449669E-01, 1.315312044E-03
      7147, 1.467499581E-01,-2.845418187E-01, 9.570646002E-02,-4.826226887E-03
      7148, 6.562643802E-01,-3.964973757E-01, 8.107474430E-02, 3.975281448E-03
      7149, 9.076295293E-01,-4.334108878E-01, 7.483811516E-02, 2.004018987E-03
      7150, 8.961399362E-01,-4.186816169E-01, 7.447819102E-02, 2.465339645E-03
      7151, 8.955546522E-01, 2.004329665E-01, 1.265046072E-01,-5.124556130E-03
      7152, 4.774651378E-01, 4.185778821E-01, 2.021780083E-01,-2.023116756E-03
      7153, 6.897095160E-01,-1.857339313E-01, 5.085418418E-02, 8.299308864E-03
      7154, 9.195093905E-01, 4.352424419E-01, 1.929759061E-01,-1.422656725E-03
      7155, 8.326899947E-01,-1.391706679E-02, 5.229564686E-02, 1.186935439E-03
      7156, 2.988968995E-01,-8.755262153E-02, 1.932390076E-02, 1.077022358E-02
      7157, 1.886771991E-01, 4.582838894E-01, 2.098453682E-01, 2.105163998E-04
      7158, 8.350161019E-01,-3.301526308E-01, 6.907125594E-02, 5.168185279E-03
      7159, 7.681705838E-01, 4.727859795E-01, 1.990869741E-01,-6.430405645E-04
      7160, 4.875289073E-01, 1.757173819E-01, 1.118930882E-01,-8.399338556E-03
      7161, 6.555702650E-01,-4.585516380E-01, 8.446160033E-02, 1.589730955E-03
      7162, 5.578716339E-01,-3.031723063E-01, 7.356955126E-02, 7.881167843E-03
      7163, 7.304186315E-01, 4.726005983E-01, 1.999836976E-01,-6.606277797E-04
      7164, 8.476360963E-01,-1.384362584E-01, 4.830612491E-02, 5.570497923E-03
      7165, 1.983605974E-01, 3.047515366E-01, 1.885847089E-01,-9.349776429E-04
      7166, 6.184625622E-01,-2.837853004E-01, 6.832860165E-02, 8.088149967E-03
      7167, 8.318126967E-01,-4.727405635E-01, 7.843268917E-02, 9.128241216E-04
      7168, 2.636424920E-01, 4.446171669E-01, 2.088484895E-01,-4.793401849E-04
      7169, 7.314861908E-01,-4.288052454E-01, 8.038389868E-02, 2.607195292E-03
      7170, 9.118063248E-01, 2.401598908E-01, 1.428819477E-01,-4.953630317E-03
      7171, 8.104857416E-01,-1.689842068E-01, 5.008282931E-02, 6.563333854E-03
      7172, 4.291997670E-01,-4.292525173E-01, 9.206274044E-02, 2.154889240E-03
      7173, 1.976450000E-01, 3.410750764E-01, 1.964775594E-01,-2.689889339E-05
      7174, 7.070193078E-01,-3.792332053E-01, 7.775402758E-02, 4.450140489E-03
      7175, 9.438670140E-01,-1.595262237E-01, 5.127966088E-02, 4.906621602E-03
      7176, 8.791347323E-01, 8.369092554E-03, 5.824864282E-02, 6.003969082E-05
      7177, 4.497714671E-01,-3.289646549E-01, 8.247255197E-02, 6.777855688E-03
      7178, 3.380437004E-01, 1.311597220E-01, 7.885923306E-02,-9.180300446E-03
      7179, 9.048922244E-01,-1.590432951E-01, 5.066098908E-02, 5.308855662E-03
      7180, 4.640318533E-01,-9.454525049E-02, 3.019730377E-02, 9.128916630E-03
      7181, 6.434880508E-01, 3.450612988E-01, 1.839058667E-01,-4.069890322E-03
      7182, 6.847452815E-01,-7.509000960E-02, 4.057167694E-02, 5.214527844E-03
      7183, 6.309318952E-01,-3.966524346E-01, 8.206735682E-02, 4.018374217E-03
      7184, 3.293747993E-01,-4.157505277E-01, 9.475942228E-02, 1.098053357E-03
      7185, 5.050942128E-01,-3.796014590E-01, 8.583974481E-02, 4.673945898E-03
      7186, 6.880129483E-01,-2.090822581E-01, 5.450741324E-02, 8.414449149E-03
      7187, 7.531042473E-01, 3.966967542E-01, 1.917924164E-01,-2.507856611E-03
      7188, 5.797852094E-01,-4.725782915E-01, 8.773873412E-02, 1.049309458E-03
      7189, 8.822439593E-01,-4.456052633E-01, 7.607273369E-02, 1.700908808E-03
      7190, 9.097741681E-01, 2.731047532E-01, 1.553870768E-01,-4.643029286E-03
      7191, 8.906022210E-01,-1.990152134E-01, 5.379476887E-02, 5.899064983E-03
      7192, 8.446832886E-01,-3.599822682E-02, 4.991197985E-02, 2.127197611E-03
      7193, 3.025000788E-01,-3.656026344E-01, 9.394063033E-02, 1.982706337E-03
      7194, 8.067627461E-01,-4.586233592E-01, 7.894145974E-02, 1.420858507E-03
      7195, 8.747839682E-01, 1.799830292E-01, 1.175887735E-01,-5.134345065E-03
      7196, 6.662720750E-01, 4.302310616E-01, 1.984912600E-01,-1.740407768E-03
      7197, 1.770505504E-01,-4.294549459E-01, 9.391388183E-02,-3.959572205E-03
      7198, 3.010443106E-01,-1.181122508E-01, 2.781766759E-02, 1.214601249E-02
      7199, 2.870758585E-01,-1.822794892E-01, 5.097996879E-02, 1.224938698E-02
      7200, 2.967963267E-01, 2.767634609E-02, 1.944714698E-02, 8.631266492E-05
      7201, 7.901255288E-01,-7.142363320E-02, 4.518842473E-02, 4.027083604E-03
      7202, 8.581219499E-01,-4.153878095E-01, 7.542830700E-02, 2.693689195E-03
      7203, 9.438522871E-01,-1.196318062E-01, 4.982528383E-02, 4.151262419E-03
      7204, 6.065662227E-01,-3.614133695E-01, 7.971431306E-02, 5.452797572E-03
      7205, 8.480161422E-01,-9.710431318E-02, 4.698873630E-02, 4.431326777E-03
      7206, 1.625965661E-01, 3.579867339E-01, 1.994174658E-01, 1.401398127E-03
      7207, 1.638045805E-01,-3.530320688E-01, 9.822083474E-02,-6.228146556E-03
      7208, 4.036369562E-01,-4.585516330E-01, 9.357294322E-02, 1.034881716E-03
      7209, 9.673392137E-01,-3.977278267E-02, 5.417935182E-02, 1.690342518E-03
      7210, 2.384801007E-01, 4.308634428E-01, 2.079822942E-01,-3.279780756E-04
      7211, 2.156552453E-01,-4.286218788E-01, 9.517483550E-02,-2.426313108E-03
      7212, 5.769314901E-01,-1.289252866E-02, 3.787296679E-02, 2.376588343E-03
      7213, 8.612480656E-01,-5.803387635E-02, 4.867373926E-02, 2.918205459E-03
      7214, 8.073198160E-01,-4.136105348E-01, 7.692183503E-02, 2.923027373E-03
      7215, 6.158518304E-01, 3.614165517E-01, 1.886486284E-01,-3.651601372E-03
      7216, 4.273962707E-01,-3.136503630E-02, 2.388910109E-02, 5.091917925E-03
      7217, 8.795292512E-01, 3.874853131E-01, 1.872156106E-01,-2.527866919E-03
      7218, 3.031543202E-01,-4.306612658E-01, 9.536787626E-02, 2.130799280E-04
      7219, 8.910172764E-01,-1.788975295E-01, 5.196860775E-02, 5.728172949E-03
      7220, 8.424006389E-01, 3.890278587E-02, 6.382114012E-02,-1.258960076E-03
      7221, 9.193217410E-01, 1.321823121E-01, 9.829298661E-02,-4.105066350E-03
      7222, 3.372047885E-01, 4.291848062E-01, 2.065595831E-01,-1.248930902E-03
      7223, 4.545922494E-01,-3.975300086E-01, 8.945913087E-02, 3.608780301E-03
      7224, 5.798599995E-01,-4.584907264E-01, 8.739712788E-02, 1.593986332E-03
      7225, 8.620388707E-01,-7.755116722E-02, 4.774518147E-02, 3.640213489E-03
      7226, 8.438492656E-01, 4.726508838E-01, 1.973214810E-01,-6.241486784E-04
      7227, 4.002165914E-01, 1.169771619E-01, 7.257045727E-02,-7.695779665E-03
      7228, 5.980242392E-01, 1.721968453E-01, 1.109859103E-01,-7.175777264E-03
      7229, 3.790503051E-01,-4.292745120E-01, 9.369431625E-02, 1.607252249E-03
      7230, 3.540419896E-01,-4.295653348E-01, 9.438186658E-02, 1.228346874E-03
      7231, 7.934016217E-01, 4.730819804E-01, 1.985073554E-01,-6.263232262E-04
      7232, 8.465847335E-01,-2.693390302E-01, 6.186531827E-02, 6.162669032E-03
      7233, 9.441113979E-01, 3.514583502E-01, 1.783839917E-01,-3.189859487E-03
      7234, 8.769139677E-01,-1.785757257E-01, 5.178765486E-02, 5.889179847E-03
      7235, 8.254701206E-01,-2.410032108E-01, 5.853711841E-02, 6.648245054E-03
      7236, 2.584339508E-02, 4.371158570E-01, 2.043029081E-01, 2.700761602E-03
      7237, 2.579696109E-02,-4.253385579E-01, 8.009333450E-02,-1.141077488E-02
      7238, 2.302050701E-01,-3.961493086E-01, 9.642161533E-02,-2.024365711E-03
      7239, 4.796554842E-01,-3.967713378E-01, 8.834090768E-02, 3.810137425E-03
      7240, 4.794421110E-01,-4.132299556E-01, 8.940160992E-02, 3.124757864E-03
      7241, 9.313061263E-01,-2.195051182E-01, 5.591862167E-02, 5.519024358E-03
      7242, 9.218823018E-01, 3.883278282E-01, 1.864627942E-01,-2.448982058E-03
      7243, 8.774061847E-01, 5.324777802E-02, 6.925916333E-02,-1.808106226E-03
      7244, 6.304445894E-01,-4.438576054E-01, 8.490770962E-02, 2.170364045E-03
      7245, 5.672808243E-01,-1.069564956E-01, 3.706372167E-02, 8.111293892E-03
